Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Category
13355.0,6291.0,14.0,845.0,103.0,-2878.5,0
161000.0,18343.0,79.0,6291.0,389.0,-5690.0,3
190000.0,17721.0,198.0,6518.0,335.0,-10948.0,0
116000.0,13916.0,57.0,5214.0,292.0,-7037.3,0
4281.9,5040.1,10.0,316.0,79.0,-1348.1,2
16627.0,10121.0,195.0,890.0,136.0,-4990.9,0
11137.0,5756.1,20.0,763.0,103.0,-1875.4,4
30143.0,9104.0,123.0,1747.0,170.0,-3309.9,5
51493.0,9360.1,38.0,2599.0,189.0,-3089.8,4
78029.0,13027.0,31.0,3211.0,261.0,-5668.2,5
120000.0,15590.0,45.0,4426.0,272.0,-6602.5,3
9576.8,7464.7,17.0,621.0,123.0,-2435.5,2
92282.0,12477.0,40.0,3788.0,235.0,-6223.0,0
43563.0,11453.0,117.0,1874.0,232.0,-5314.6,0
22820.0,9264.3,55.0,1169.0,228.0,-4927.9,0
25865.0,9689.9,22.0,1415.0,173.0,-3391.2,4
27162.0,7956.9,87.0,1521.0,157.0,-2857.6,4
35546.0,10167.0,123.0,1691.0,207.0,-4348.4,4
1413.5,3595.7,34.0,133.0,53.0,-1060.0,4
161000.0,18492.0,90.0,6290.0,387.0,-8862.0,3
29071.0,12646.0,43.0,1420.0,236.0,-5773.7,0
11999.0,8412.9,81.0,694.0,129.0,-2543.6,3
41137.0,12201.0,37.0,1755.0,216.0,-6144.7,0
93589.0,13682.0,112.0,4248.0,294.0,-5704.1,5
139000.0,17738.0,133.0,5536.0,450.0,-7359.0,3
2826.1,5021.9,11.0,226.0,81.0,-1546.1,0
4322.2,7787.6,9.0,204.0,87.0,-1860.4,2
30140.0,10621.0,99.0,1526.0,223.0,-4582.8,0
50909.0,13781.0,39.0,2465.0,235.0,-3338.3,3
271000.0,24403.0,93.0,8350.0,536.0,-9410.3,3
20572.0,9109.1,93.0,1162.0,163.0,-3419.0,5
7285.5,5610.4,68.0,456.0,105.0,-1798.5,3
4193.3,5351.4,12.0,318.0,79.0,-1180.8,2
4088.9,6792.8,73.0,250.0,101.0,-2572.7,0
23914.0,9571.6,14.0,1111.0,167.0,-463.99,3
6347.1,7824.0,40.0,398.0,126.0,-4204.7,0
146000.0,18661.0,151.0,5846.0,362.0,-6378.3,3
73434.0,12504.0,29.0,3631.0,249.0,-5129.7,2
142000.0,14772.0,47.0,5844.0,314.0,-3880.3,3
90038.0,12756.0,171.0,4066.0,287.0,-6932.9,0
4109.6,7245.9,69.0,250.0,102.0,-2241.1,4
3612.6,5317.5,47.0,133.0,52.0,-816.77,2
256000.0,22333.0,77.0,8870.0,539.0,-11699.0,3
26171.0,10434.0,54.0,1470.0,213.0,-4173.4,4
92504.0,12888.0,212.0,3714.0,251.0,-7141.5,0
10041.0,7559.7,27.0,655.0,119.0,-2681.9,0
35609.0,10204.0,117.0,1692.0,208.0,-4415.2,4
27358.0,11326.0,34.0,1469.0,215.0,-4185.9,3
53.358000000000004,2488.2,7.0,5.0,33.0,-348.74,1
9485.6,7993.7,97.0,491.0,130.0,-3001.6,2
51832.0,13558.0,59.0,2334.0,288.0,-6007.7,4
4204.3,5025.1,12.0,316.0,80.0,-1170.9,2
10486.0,6569.2,10.0,726.0,116.0,-2194.9,0
78691.0,11908.0,38.0,3538.0,272.0,-6439.0,3
7673.8,7622.7,138.0,485.0,109.0,-957.26,5
164000.0,16700.0,71.0,6743.0,352.0,-7550.2,2
51.457,2445.0,8.0,6.0,33.0,-600.57,2
79764.0,14835.0,72.0,3467.0,320.0,-7027.5,5
271000.0,16561.0,66.0,9817.0,374.0,-7964.1,0
10415.0,6765.9,11.0,688.0,110.0,-3381.1,3
9365.0,7320.4,14.0,555.0,137.0,-3135.6,3
67813.0,10323.0,147.0,3373.0,246.0,-5851.2,0
6428.6,6575.2,24.0,428.0,107.0,-2274.4,2
152000.0,15063.0,203.0,5744.0,307.0,-7135.8,0
17277.0,9786.3,98.0,893.0,181.0,-5394.3,0
24231.0,11239.0,33.0,1211.0,183.0,-3530.2,5
7302.9,6061.1,10.0,516.0,99.0,-1119.8,0
111000.0,15040.0,53.0,4067.0,310.0,-9397.7,0
4351.0,5461.0,14.0,291.0,80.0,-1880.6,2
32145.0,9790.0,88.0,1921.0,177.0,-3432.3,3
76085.0,12845.0,51.0,3211.0,263.0,-5487.0,4
309000.0,21034.0,72.0,8607.0,423.0,-11645.0,0
99842.0,14072.0,172.0,4062.0,281.0,-5908.0,4
51.657,2460.9,5.0,4.0,33.0,-572.42,1
141000.0,13870.0,47.0,5843.0,314.0,-4881.7,3
6240.3,5554.9,132.0,485.0,108.0,-1719.4,4
78424.0,13153.0,59.0,3539.0,271.0,-4970.1,5
52071.0,9768.4,27.0,2599.0,189.0,-2960.1,3
151000.0,15304.0,58.0,6293.0,342.0,-7753.2,0
78847.0,14031.0,75.0,3465.0,320.0,-7161.8,5
410000.0,22164.0,63.0,14124.0,472.0,-9950.1,2
168000.0,14037.0,42.0,7202.0,306.0,-6901.9,0
69622.0,11075.0,144.0,3373.0,247.0,-5313.9,1
10172.0,8872.1,36.0,587.0,153.0,-2098.7,2
26340.0,8598.4,33.0,1364.0,157.0,-2318.5,3
50628.0,8911.6,26.0,2600.0,189.0,-3561.1,3
9496.4,7966.5,94.0,490.0,131.0,-3049.7,2
411000.0,22482.0,63.0,14126.0,473.0,-8209.9,4
111000.0,15616.0,81.0,4440.0,356.0,-8136.4,0
73465.0,12219.0,22.0,3630.0,248.0,-4580.5,1
141000.0,16226.0,114.0,6067.0,368.0,-5579.8,0
26773.0,9334.4,32.0,1364.0,155.0,-2360.7,3
112000.0,11732.0,44.0,4905.0,235.0,1670.5,3
11089.0,5850.9,12.0,764.0,102.0,-1894.0,4
4912.3,6101.8,22.0,344.0,85.0,-1399.4,1
1531.8,4636.1,27.0,102.0,52.0,-847.17,5
12054.0,8306.2,89.0,693.0,127.0,-2598.9,2
90688.0,13414.0,49.0,3883.0,290.0,-7771.3,0
10487.0,6656.5,16.0,688.0,109.0,-3080.8,3
50289.0,13830.0,38.0,2464.0,235.0,-3371.4,3
233000.0,20999.0,116.0,8350.0,537.0,-4140.1,3
59999.0,12882.0,31.0,2755.0,248.0,-5628.6,3
74442.0,12006.0,27.0,3454.0,253.0,-5531.6,0
14183.0,7296.5,7.0,804.0,131.0,-3812.9,0
254000.0,20902.0,88.0,9006.0,580.0,-15032.0,0
186000.0,18973.0,60.0,6079.0,426.0,-12441.0,0
520000.0,23388.0,122.0,18066.0,541.0,-11366.0,4
46846.0,13452.0,67.0,2062.0,274.0,-5804.2,4
81865.0,13840.0,60.0,3538.0,272.0,-5080.4,5
4109.2,6941.2,70.0,249.0,100.0,-2318.2,4
73341.0,12158.0,26.0,3630.0,250.0,-5079.6,2
45820.0,12904.0,57.0,2062.0,272.0,-5839.8,4
9505.1,8303.4,101.0,490.0,129.0,-2837.7,2
7479.2,6919.0,9.0,401.0,106.0,-1606.9,0
42272.0,9846.2,71.0,2059.0,224.0,-2430.1,3
9532.5,7961.4,94.0,491.0,129.0,-2992.7,2
13583.0,8465.8,19.0,728.0,148.0,-2832.7,3
53421.0,10170.0,5.0,2597.0,190.0,-4262.1,0
5728.7,7387.3,20.0,293.0,80.0,-1557.4,2
26992.0,7582.7,91.0,1521.0,155.0,-3015.4,4
48506.0,10087.0,41.0,2677.0,217.0,-5839.5,3
3908.0,4878.2,18.0,339.0,72.0,-1359.5,3
8116.9,6909.5,52.0,491.0,112.0,-3088.8,0
28711.0,9559.4,20.0,1414.0,165.0,-2429.8,3
50851.0,13494.0,39.0,2465.0,233.0,-3698.2,2
13947.0,7307.7,84.0,809.0,120.0,-2407.4,3
36352.0,9845.2,43.0,1997.0,197.0,-4611.0,5
15127.0,7730.7,57.0,971.0,135.0,-2712.0,3
17478.0,9020.0,31.0,932.0,184.0,-4127.5,1
160000.0,18664.0,90.0,6289.0,388.0,-9609.3,4
9259.9,7370.4,15.0,554.0,137.0,-3180.7,2
4020.1,4723.4,13.0,318.0,79.0,-1599.5,3
58191.0,12779.0,53.0,2191.0,225.0,-2580.8,4
9453.6,7812.4,101.0,490.0,129.0,-3051.8,2
47050.0,11828.0,21.0,2188.0,215.0,-6480.2,3
10241.0,8237.3,96.0,491.0,130.0,-2850.0,3
75832.0,12737.0,33.0,3060.0,241.0,-5687.6,0
81601.0,12924.0,62.0,3292.0,266.0,-6816.2,0
12048.0,8056.2,81.0,693.0,128.0,-2565.2,3
51720.0,12161.0,57.0,2334.0,287.0,-6470.3,4
25179.0,9527.9,29.0,1414.0,187.0,-2842.5,0
7372.5,6161.6,47.0,545.0,93.0,-1610.8,2
26592.0,9393.3,18.0,1414.0,166.0,-2159.1,3
60112.0,13196.0,27.0,2754.0,247.0,-4819.4,3
10444.0,6624.6,17.0,690.0,110.0,-3178.9,4
38062.0,10720.0,130.0,1751.0,204.0,-4163.3,3
28109.0,8861.8,32.0,1415.0,167.0,-3319.8,4
227000.0,16800.0,258.0,8469.0,376.0,-11507.0,0
209000.0,21079.0,93.0,6983.0,430.0,-9186.6,0
7083.5,6009.8,37.0,544.0,92.0,-1609.4,3
111000.0,13087.0,64.0,4426.0,271.0,-4990.6,4
11337.0,8993.5,40.0,653.0,157.0,-3022.5,4
11336.0,9030.2,40.0,655.0,157.0,-3073.0,4
1936.8,4257.6,4.0,165.0,64.0,-1056.2,3
26723.0,8923.2,25.0,1510.0,167.0,-2185.8,0
3140.9,4880.9,43.0,249.0,71.0,-1136.0,3
64860.0,11513.0,200.0,2982.0,249.0,-5411.5,0
7134.7,5675.8,48.0,544.0,94.0,-1675.2,4
45320.0,12198.0,43.0,2059.0,222.0,-2669.3,3
9003.3,7575.0,27.0,516.0,101.0,-1660.1,5
2177.1,3906.7,20.0,165.0,54.0,-1127.5,2
25562.0,9408.4,30.0,1414.0,174.0,-3407.8,4
60743.0,13390.0,44.0,2753.0,247.0,-4238.8,4
3137.0,4583.1,6.0,244.0,65.0,-541.4,0
29224.0,9628.0,24.0,1468.0,170.0,-3403.5,0
10916.0,6812.2,40.0,693.0,123.0,-2336.9,0
50.016000000000005,2653.9,5.0,5.0,32.0,-558.72,3
3446.3,5089.7,8.0,247.0,81.0,-1349.0,0
18251.0,12499.0,48.0,518.0,151.0,-3218.3,2
160000.0,20633.0,92.0,5537.0,448.0,-8628.1,2
5096.6,5884.6,9.0,291.0,79.0,-1819.3,2
60046.0,15399.0,34.0,2189.0,215.0,-4739.5,3
50615.0,11351.0,20.0,2677.0,217.0,-4319.9,3
60525.0,12895.0,24.0,2754.0,246.0,-4779.6,3
57665.0,12893.0,66.0,2193.0,223.0,-2768.0,5
85420.0,10824.0,21.0,3449.0,221.0,-2459.0,3
16667.0,7742.1,80.0,844.0,141.0,-2883.4,3
11621.0,8463.2,88.0,693.0,127.0,-2566.1,5
59307.0,10213.0,25.0,3051.0,233.0,-5427.4,0
405000.0,22114.0,76.0,14125.0,474.0,-7470.4,5
50972.0,12895.0,34.0,2465.0,235.0,-5289.3,2
54873.0,12693.0,58.0,2191.0,224.0,-2760.1,4
73177.0,12287.0,158.0,3214.0,243.0,-4879.9,0
50373.0,11070.0,6.0,1466.0,151.0,-5704.2,0
379000.0,16838.0,91.0,14634.0,481.0,-14413.0,0
21574.0,7646.4,28.0,1066.0,129.0,-5326.3,0
16424.0,7954.2,59.0,727.0,125.0,-4273.5,0
36901.0,10650.0,36.0,1413.0,167.0,-1390.6,5
6524.2,6727.0,13.0,395.0,120.0,-2097.0,5
268000.0,18704.0,35.0,9400.0,396.0,-10497.0,0
26261.0,9551.4,28.0,1416.0,175.0,-3431.6,4
516000.0,21853.0,144.0,18067.0,541.0,-11632.0,4
4742.0,8278.7,29.0,271.0,132.0,-2616.0,5
33875.0,10081.0,91.0,1923.0,175.0,-3547.9,5
11573.0,5940.1,33.0,765.0,106.0,-1851.4,3
51184.0,12874.0,38.0,2464.0,235.0,-2710.7,2
9539.1,7670.5,101.0,491.0,131.0,-3074.1,2
117000.0,15193.0,50.0,4425.0,272.0,-4621.8,2
51240.0,14325.0,38.0,2463.0,234.0,-4680.5,3
3305.3,5350.4,15.0,206.0,85.0,-2470.3,5
4606.2,5208.4,25.0,292.0,89.0,-1670.6,4
1551.4,4204.9,29.0,132.0,52.0,-819.47,4
12799.0,9131.7,91.0,619.0,137.0,-2695.7,3
13961.0,7239.3,90.0,810.0,121.0,-2320.5,4
245000.0,20036.0,79.0,8869.0,539.0,-11899.0,3
4391.7,5336.8,18.0,292.0,88.0,-861.19,2
29308.0,9823.8,95.0,1517.0,172.0,-4499.7,0
5266.9,6945.8,60.0,346.0,106.0,-2133.4,3
28926.0,10900.0,44.0,1366.0,257.0,-6086.9,0
111000.0,13781.0,33.0,4811.0,277.0,-7022.7,0
14319.0,6876.5,84.0,810.0,119.0,-2525.6,4
5077.9,7075.1,62.0,345.0,108.0,-2210.7,3
30509.0,9709.8,115.0,1747.0,172.0,-3192.0,5
450000.0,21732.0,64.0,12506.0,448.0,-11570.0,0
91538.0,13834.0,64.0,3885.0,254.0,-5591.3,4
277000.0,23906.0,104.0,8349.0,538.0,-9669.7,3
50618.0,12958.0,37.0,2060.0,224.0,-2859.4,3
35151.0,9912.1,130.0,1691.0,209.0,-4457.0,4
4055.3,6844.8,62.0,248.0,102.0,-2280.3,4
46133.0,12335.0,94.0,1877.0,245.0,-7537.5,0
282000.0,21831.0,37.0,9412.0,462.0,-12443.0,0
25763.0,9308.6,34.0,1415.0,175.0,-3399.2,4
68931.0,11390.0,146.0,3374.0,248.0,-2106.3,1
12231.0,8145.3,74.0,693.0,129.0,-2434.7,2
2909.6,4943.2,36.0,205.0,76.0,-1283.7,4
161000.0,18221.0,85.0,6290.0,388.0,-10201.0,3
33653.0,9860.6,80.0,1923.0,177.0,-3552.2,4
279000.0,21047.0,70.0,9277.0,468.0,-10219.0,5
52805.0,14848.0,37.0,2061.0,249.0,-5030.2,0
54449.0,13493.0,36.0,2398.0,247.0,-5904.4,0
12823.0,7065.7,12.0,807.0,130.0,-1812.1,0
4254.6,5374.3,13.0,291.0,89.0,-1060.6,1
48850.0,13875.0,71.0,2058.0,223.0,-3010.1,3
2262.4,6623.5,15.0,133.0,90.0,-852.96,0
142000.0,14569.0,38.0,5845.0,316.0,-4179.2,3
85820.0,10833.0,24.0,3450.0,219.0,-2600.2,3
66248.0,16289.0,34.0,1475.0,255.0,-4266.7,0
30491.0,9412.1,124.0,1746.0,170.0,-3334.3,5
38117.0,10594.0,26.0,2119.0,194.0,-3710.7,3
11002.0,5631.9,26.0,764.0,102.0,-2182.1,0
67660.0,10109.0,130.0,3444.0,232.0,-4611.9,0
5888.7,4053.3,20.0,482.0,68.0,-1043.9,0
4337.5,4975.8,23.0,343.0,86.0,-1690.4,1
117000.0,12695.0,49.0,4905.0,236.0,-2769.4,3
33586.0,9453.0,94.0,1921.0,177.0,-3398.6,4
12333.0,9152.0,74.0,694.0,129.0,-2369.0,3
12622.0,7275.2,14.0,805.0,133.0,-2891.8,4
98430.0,13663.0,173.0,4062.0,282.0,-5827.3,5
1784.5,5773.1,10.0,146.0,77.0,-1416.5,5
37817.0,12016.0,33.0,1110.0,165.0,-467.29,4
4176.9,5977.9,124.0,319.0,87.0,-1528.2,2
12756.0,10641.0,24.0,584.0,135.0,-3169.9,0
116000.0,15967.0,56.0,4425.0,272.0,-4171.2,3
7814.6,5914.5,76.0,458.0,104.0,-1864.0,2
2183.3,3986.3,21.0,165.0,54.0,-1118.5,2
196000.0,19066.0,480.0,7104.0,420.0,-10291.0,0
28656.0,10667.0,23.0,1520.0,195.0,-3630.6,4
37913.0,9502.1,51.0,2054.0,179.0,-3710.4,5
30430.0,9404.1,111.0,1747.0,171.0,-3291.8,5
2173.7,3998.5,19.0,164.0,55.0,-1062.1,2
4219.2,5465.7,121.0,317.0,89.0,-1493.8,2
90540.0,11016.0,40.0,4332.0,248.0,-6480.6,0
142000.0,13720.0,40.0,5843.0,316.0,-5282.2,3
110000.0,17033.0,32.0,4618.0,321.0,-5639.2,3
49.772,2608.1,6.0,6.0,33.0,-166.74,1
59502.0,14037.0,54.0,2134.0,282.0,-6390.5,0
140000.0,16552.0,97.0,5536.0,448.0,-11200.0,2
280000.0,24689.0,64.0,7843.0,463.0,-12609.0,0
13316.0,6458.8,14.0,803.0,96.0,-1576.1,2
9185.8,7566.4,26.0,622.0,122.0,-2473.8,4
2158.2,4155.6,20.0,165.0,54.0,-1066.8,2
50056.0,10557.0,115.0,2534.0,208.0,-4568.1,5
79840.0,12461.0,94.0,3132.0,235.0,-5845.3,0
87758.0,10500.0,40.0,3884.0,255.0,-5159.4,3
18576.0,10379.0,21.0,981.0,203.0,-3510.4,0
61676.0,11716.0,128.0,2672.0,237.0,-4447.4,5
61045.0,13097.0,32.0,2753.0,247.0,-4490.1,4
521000.0,22790.0,68.0,15698.0,609.0,-10700.0,0
3226.2,4864.6,39.0,248.0,72.0,-1184.1,4
9605.7,7425.1,16.0,622.0,122.0,-2493.0,3
410000.0,22062.0,65.0,14126.0,472.0,-8570.0,4
11977.0,7354.7,34.0,769.0,127.0,-2115.2,0
198000.0,18012.0,45.0,7460.0,389.0,-8529.1,4
145000.0,14473.0,142.0,6058.0,307.0,-6096.1,5
6378.3,6724.7,19.0,427.0,107.0,-2378.7,0
17257.0,9416.4,36.0,930.0,183.0,-4228.7,1
12070.0,7729.2,84.0,694.0,130.0,-2755.0,5
49389.0,12267.0,37.0,2465.0,234.0,-3930.9,4
17379.0,9376.7,34.0,932.0,183.0,-4213.7,1
71478.0,11970.0,45.0,3211.0,261.0,-5682.6,5
488000.0,24315.0,50.0,15505.0,482.0,-13199.0,4
115000.0,11154.0,41.0,4906.0,234.0,-3868.5,2
7068.8,6207.8,47.0,546.0,92.0,-1535.7,3
7139.5,5796.2,53.0,544.0,92.0,-1628.0,4
1443.9,3839.2,42.0,133.0,52.0,-1006.0,2
64.393,2447.9,97.0,6.0,32.0,-426.29,2
51267.0,13583.0,66.0,2335.0,288.0,-5626.3,5
51992.0,14119.0,37.0,2465.0,235.0,-2689.8,3
101000.0,15564.0,61.0,4155.0,308.0,-7593.2,0
20891.0,9665.1,77.0,1162.0,162.0,-3308.9,4
206000.0,17483.0,97.0,7575.0,391.0,-6481.1,0
9368.2,7679.9,100.0,491.0,129.0,-3031.5,2
407000.0,21020.0,66.0,14125.0,472.0,-8161.1,4
28024.0,10257.0,31.0,1521.0,195.0,-2112.0,3
4301.5,4985.1,11.0,317.0,80.0,-1431.4,2
20820.0,9034.7,-1.0,1161.0,163.0,-1435.0,2
181000.0,18965.0,88.0,6745.0,404.0,-4809.8,3
3000.0,5129.3,41.0,225.0,66.0,-1209.7,4
1332.3,3711.1,33.0,101.0,40.0,-627.4,2
18476.0,10783.0,67.0,974.0,171.0,-3617.6,4
10452.0,6686.2,17.0,690.0,110.0,-3640.2,3
98596.0,13606.0,165.0,4060.0,281.0,-5948.7,3
12457.0,8977.4,56.0,619.0,137.0,-2441.7,4
160000.0,16431.0,71.0,6745.0,351.0,-7797.1,2
59993.0,15632.0,41.0,2189.0,214.0,829.62,3
1323.9,3457.9,33.0,100.0,40.0,-675.71,3
78897.0,12195.0,203.0,3876.0,277.0,-6759.1,0
52498.0,13859.0,43.0,2334.0,289.0,-6014.0,5
37249.0,10558.0,113.0,1750.0,204.0,-4122.8,3
4251.6,5630.9,114.0,317.0,89.0,-1472.3,3
55.523,2461.6,8.0,6.0,34.0,-582.21,1
411000.0,21958.0,70.0,14124.0,474.0,-7550.3,2
79881.0,11197.0,36.0,3540.0,271.0,-5719.2,3
3283.9,4969.0,34.0,250.0,72.0,-1167.7,4
3370.9,5514.6,39.0,248.0,70.0,-1076.8,3
70927.0,12659.0,43.0,3462.0,243.0,-5408.5,0
11932.0,7943.5,32.0,804.0,131.0,-2090.8,0
26341.0,10192.0,52.0,1469.0,214.0,-4383.3,4
11579.0,9218.4,41.0,655.0,157.0,-3030.1,4
77662.0,13417.0,30.0,3211.0,261.0,-5498.3,4
246000.0,22161.0,83.0,8349.0,538.0,-10400.0,3
52524.0,13996.0,46.0,2335.0,288.0,-6074.3,4
7083.2,5573.6,49.0,545.0,92.0,-1657.6,4
3028.6,4580.4,39.0,249.0,71.0,-1246.6,3
39285.0,9441.8,20.0,1884.0,197.0,-2678.1,3
4261.8,5045.6,12.0,292.0,88.0,-1599.5,1
2226.0,5666.5,30.0,186.0,83.0,-1448.5,4
43221.0,11063.0,16.0,1885.0,195.0,-2950.0,4
74811.0,12420.0,27.0,3631.0,248.0,-4008.1,2
49020.0,14126.0,61.0,2196.0,297.0,-6532.0,5
252000.0,18747.0,68.0,9007.0,470.0,-12191.0,0
4329.6,5688.8,15.0,291.0,89.0,-1171.5,1
174000.0,18110.0,72.0,6745.0,404.0,-3129.4,3
78649.0,12981.0,63.0,3539.0,271.0,-5451.3,3
41066.0,11498.0,35.0,1414.0,167.0,-1970.0,3
122000.0,15180.0,35.0,5119.0,320.0,-8474.2,0
90019.0,15482.0,189.0,3888.0,328.0,-8011.5,0
278000.0,22894.0,62.0,9275.0,469.0,-9679.5,5
94591.0,13998.0,41.0,4250.0,293.0,-5737.5,3
22921.0,9965.9,30.0,1110.0,166.0,-973.92,3
142000.0,14361.0,173.0,6058.0,309.0,-6168.5,3
9476.2,7314.3,12.0,622.0,124.0,-2484.9,2
3239.6,5551.4,39.0,250.0,70.0,-1068.1,3
1363.8,3783.0,29.0,99.0,39.0,-601.72,3
11900.0,6448.5,7.0,765.0,105.0,-1804.8,2
28819.0,8885.2,22.0,1627.0,179.0,-3451.4,5
68775.0,11228.0,146.0,3374.0,246.0,-5112.6,1
60792.0,13501.0,31.0,2755.0,247.0,-4790.0,4
51.851000000000006,2517.8,5.0,6.0,34.0,-508.8,2
54582.0,11570.0,80.0,2596.0,196.0,-4867.9,0
117000.0,12819.0,41.0,4906.0,236.0,-2210.0,3
161000.0,20523.0,96.0,5537.0,449.0,-8668.9,2
161000.0,18154.0,83.0,6290.0,388.0,-11500.0,3
191000.0,19406.0,70.0,6867.0,431.0,-10477.0,0
7157.2,5873.7,49.0,546.0,93.0,-1651.7,4
269000.0,24755.0,108.0,8350.0,538.0,-10799.0,3
63744.0,10396.0,80.0,3292.0,243.0,-7229.3,0
4343.1,6303.8,16.0,269.0,100.0,-2608.0,0
2173.3,3927.0,20.0,166.0,54.0,-1129.8,2
10371.0,6749.0,15.0,688.0,110.0,-3351.6,3
10273.0,6476.8,14.0,690.0,108.0,-2150.5,4
4296.7,5501.0,18.0,293.0,87.0,-779.24,2
12791.0,7692.7,14.0,806.0,132.0,-2815.2,4
38461.0,11475.0,35.0,1874.0,218.0,-4480.5,5
2140.0,4050.9,21.0,165.0,54.0,-1039.5,2
69155.0,12920.0,38.0,3131.0,251.0,-7128.2,0
7229.3,7209.1,163.0,487.0,110.0,-2009.0,4
4144.0,7315.7,24.0,206.0,87.0,-1970.1,3
23173.0,8160.6,7.0,1358.0,145.0,-3419.8,0
143000.0,13977.0,171.0,6058.0,308.0,-6132.4,3
21029.0,9232.9,1.0,1163.0,162.0,-1289.6,2
218000.0,17292.0,94.0,8092.0,472.0,-10402.0,0
111000.0,14170.0,49.0,4618.0,321.0,-7161.5,4
77451.0,15127.0,33.0,3221.0,277.0,-6202.7,0
20441.0,8949.2,93.0,1162.0,164.0,-3424.9,4
2732.8,4232.6,41.0,203.0,55.0,-1012.8,4
24633.0,8549.4,23.0,1522.0,180.0,-4353.6,0
9501.0,8099.8,87.0,490.0,129.0,-2855.3,2
73284.0,13738.0,53.0,3295.0,299.0,-9270.7,0
30701.0,9157.6,45.0,1747.0,177.0,-5085.2,0
61823.0,13570.0,64.0,2465.0,243.0,-4751.5,0
3489.5,5803.7,48.0,131.0,51.0,-722.94,2
17086.0,9108.8,25.0,934.0,166.0,-2927.5,0
7403.0,6385.9,48.0,546.0,94.0,-1478.5,2
84818.0,10602.0,14.0,3451.0,220.0,-2680.8,3
124000.0,14243.0,43.0,5633.0,340.0,-6765.4,0
96237.0,14846.0,201.0,4064.0,304.0,-10085.0,0
31958.0,9324.9,35.0,1644.0,193.0,-3773.2,0
53258.0,12201.0,23.0,2677.0,216.0,-3711.9,4
7601.2,5642.3,70.0,457.0,104.0,-1811.0,2
9712.6,8154.7,21.0,553.0,137.0,-2836.3,4
232000.0,13658.0,251.0,9396.0,352.0,-11829.0,0
15518.0,7552.2,76.0,970.0,134.0,-2773.2,3
477000.0,25361.0,54.0,15506.0,484.0,-11399.0,3
4269.1,4995.3,20.0,292.0,88.0,-669.93,2
185000.0,15559.0,90.0,7469.0,408.0,-9783.4,0
9423.4,7764.6,99.0,491.0,129.0,-2976.5,2
57783.0,10662.0,145.0,2905.0,218.0,-4513.5,3
79493.0,15109.0,108.0,3465.0,319.0,-6600.5,5
2584.1,4484.7,38.0,225.0,66.0,-1196.7,4
26092.0,10427.0,38.0,1468.0,213.0,-4344.4,4
13402.0,6811.4,32.0,805.0,96.0,-1484.8,3
18101.0,7489.2,21.0,1068.0,144.0,-3867.2,0
37844.0,10385.0,136.0,1750.0,206.0,-4256.4,2
162000.0,19092.0,93.0,6289.0,388.0,-9067.3,4
2309.4,4628.8,47.0,133.0,52.0,-933.8,2
4362.9,7632.8,28.0,272.0,131.0,-2836.8,5
78529.0,13139.0,48.0,3538.0,271.0,-6009.5,4
471000.0,23900.0,123.0,14153.0,642.0,-12025.0,0
20079.0,9288.2,202.0,1022.0,154.0,-2894.6,0
51450.0,10316.0,18.0,2598.0,189.0,-2819.2,5
162000.0,17114.0,75.0,6743.0,351.0,-7442.0,2
38418.0,10729.0,33.0,2119.0,193.0,-3776.5,3
413000.0,22008.0,67.0,14125.0,474.0,-8410.6,3
36102.0,9250.5,34.0,1989.0,167.0,-2643.1,0
79059.0,15073.0,72.0,3467.0,320.0,-7134.2,5
26851.0,9770.4,23.0,1374.0,234.0,-4780.0,0
69213.0,11227.0,24.0,3376.0,259.0,-4965.2,0
9536.0,7588.5,19.0,620.0,122.0,-2421.6,3
115000.0,12830.0,44.0,4905.0,235.0,-2980.3,2
4222.3,5683.7,127.0,317.0,88.0,-1435.8,3
13132.0,8828.4,17.0,806.0,133.0,-2515.1,4
3423.7,5154.3,49.0,132.0,50.0,-794.77,2
161000.0,18552.0,93.0,6290.0,389.0,-9239.8,4
104000.0,12551.0,37.0,4721.0,314.0,-6189.3,0
20802.0,8240.6,31.0,1171.0,175.0,-4776.6,0
280000.0,22959.0,70.0,9275.0,468.0,-9744.3,5
52063.0,9412.7,27.0,2600.0,189.0,-2650.7,3
53009.0,13693.0,53.0,2333.0,289.0,-5901.6,5
154000.0,17586.0,77.0,5537.0,450.0,-10399.0,2
10451.0,6528.2,14.0,688.0,108.0,-2399.8,3
20212.0,8839.5,84.0,1161.0,162.0,-3535.6,4
16383.0,8577.2,25.0,890.0,155.0,-2204.1,0
409000.0,21676.0,65.0,10525.0,411.0,-11499.0,0
1444.9,3904.4,36.0,134.0,52.0,-977.96,2
1451.0,3784.0,40.0,132.0,51.0,-1003.3,2
73994.0,14030.0,60.0,3213.0,275.0,-5716.2,0
39254.0,13159.0,49.0,1694.0,272.0,-5186.0,0
7659.5,5720.3,71.0,456.0,103.0,-1844.4,2
1073.1,5004.6,13.0,86.0,67.0,-938.55,0
59502.0,14190.0,158.0,2610.0,306.0,-6690.4,2
114000.0,14363.0,206.0,4923.0,355.0,-8381.5,0
5413.9,5661.8,27.0,342.0,84.0,-1519.6,1
9876.0,7986.5,101.0,490.0,129.0,-2792.4,2
141000.0,19108.0,82.0,5536.0,450.0,-8389.9,2
498000.0,27130.0,134.0,13155.0,555.0,-42735.0,0
58616.0,11333.0,120.0,2903.0,216.0,-4285.3,4
